y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
35.6,5,6.0,5490.0,19897.0,2.0,A0,0,12,5490,0,2910.0,17600.0,10
4.2,4,2.0,,5413.0,2.0,A0,0,7,1470,250,,5413.0,77
4.25,3,2.0,1540.0,3600.0,1.0,A0,0,7,890,650,1540.0,3600.0,21
3.42,3,2.5,1570.0,4926.0,2.0,A0,0,8,1570,0,1800.0,3202.0,1
13.75,4,3.5,2820.0,7809.0,2.0,A0,0,10,2820,0,2630.0,7904.0,20
13.75,3,4.5,3970.0,24920.0,2.0,A0,2,10,3260,710,2610.0,13838.0,38
6.2,5,2.0,3160.0,3990.0,1.5,A0,0,7,1870,1290,1780.0,4240.0,92
1.2,3,1.5,1190.0,8726.0,1.0,A0,0,7,1190,0,1390.0,8741.0,59
2.05,4,2.5,2400.0,4596.0,2.0,A0,0,8,2400,0,2230.0,4763.0,11
4.55,3,2.5,3660.0,39478.0,2.0,A0,2,9,3260,400,2700.0,38312.0,26
5.314,3,3.0,1800.0,5000.0,1.5,A0,2,8,1500,300,1670.0,5000.0,86
2.2,5,3.5,2100.0,5107.0,2.0,A0,0,7,1410,690,,5650.0,16
6.4255,3,3.5,2840.0,4468.0,3.0,A0,0,10,2840,0,3040.0,5400.0,9
5.285,6,2.75,2660.0,8400.0,1.0,A0,0,8,1550,1110,2280.0,8400.0,53
5.35,3,1.0,1800.0,5750.0,1.0,A0,0,7,1040,760,1320.0,5625.0,68
4.965,4,2.75,2180.0,5799.0,2.0,A0,0,8,2180,0,2060.0,6061.0,22
4.1,3,1.0,1260.0,3230.0,1.5,A0,0,7,1260,0,,3500.0,108
2.1,2,1.0,1210.0,4895.0,1.0,A0,0,6,710,500,1100.0,6000.0,64
1.55,3,1.0,880.0,9035.0,1.0,A0,0,6,880,0,1440.0,10350.0,48
7.97,4,4.0,3770.0,9750.0,1.0,A0,0,9,1940,1830,2260.0,9878.0,48
6.4,4,2.5,2650.0,30500.0,1.0,A0,0,8,1680,970,2650.0,30500.0,55
3.15,4,1.0,1280.0,4840.0,1.0,A0,0,7,940,340,1360.0,4840.0,65
9.28,5,2.5,3150.0,50094.0,2.0,A0,0,9,3150,0,3600.0,48787.0,46
5.85,6,1.75,1840.0,2774.0,1.0,A0,0,7,1060,780,1680.0,4292.0,115
3.03,4,2.5,2790.0,4650.0,2.0,A0,0,8,2790,0,2820.0,4650.0,11
2.6495,2,1.0,820.0,681.0,3.0,A0,0,8,820,0,820.0,1156.0,9
2.475,3,2.0,1350.0,14200.0,1.0,A0,0,7,1350,0,2100.0,15101.0,26
5.4995,3,2.5,2060.0,4730.0,2.0,A0,0,8,2060,0,1980.0,5010.0,21
17.25,4,3.5,6370.0,205603.0,2.0,A0,0,12,6370,0,1490.0,33580.0,7
5.74,2,2.75,2090.0,23962.0,2.0,A0,3,8,2090,0,1820.0,32340.0,27
3.865,5,3.25,2820.0,3275.0,2.0,A0,0,8,2230,590,2610.0,3275.0,9
0.72,3,1.5,1480.0,9606.0,1.0,A0,0,7,1100,380,1600.0,9619.0,51
4.30657,4,2.75,2790.0,8092.0,2.0,A0,0,8,2790,0,2790.0,6154.0,2
7.5995,5,2.75,3230.0,6500.0,2.0,A0,0,9,3230,0,3180.0,7624.0,1
4.95,3,1.75,1370.0,3300.0,2.0,A0,0,7,1370,0,1560.0,3927.0,88
1.3495,2,1.0,1050.0,6250.0,1.0,A0,0,6,840,210,,12500.0,72
3.2,2,1.0,1440.0,7808.0,1.0,A0,0,7,860,580,1550.0,7682.0,66
5.85,3,2.5,1780.0,1729.0,2.0,A0,0,8,1080,700,,1741.0,7
6.36,4,2.5,2095.0,4400.0,1.5,A0,0,8,1295,800,1980.0,4400.0,105
2.25,4,2.5,2090.0,5195.0,2.0,A0,0,7,2090,0,,5236.0,8
0.4,1,2.0,1150.0,9812.0,1.0,A0,0,7,1150,0,1200.0,9812.0,53
6.05,4,3.0,3150.0,6175.0,2.0,A0,0,9,3150,0,3150.0,6986.0,14
12.25,4,2.25,2360.0,4000.0,2.0,A0,0,9,2360,0,3040.0,4400.0,2
1.6,3,1.0,1270.0,7153.0,1.0,A0,0,6,1270,0,1650.0,7153.0,66
3.5,2,1.0,880.0,6413.0,1.0,A0,0,7,880,0,1360.0,6413.0,65
4.4,3,2.5,3370.0,19585.0,2.0,A0,0,7,3200,170,1730.0,9430.0,64
3.28,2,1.0,894.0,1552.0,2.0,A0,0,7,894,0,1131.0,1992.0,4
5.3,3,2.25,1290.0,2500.0,2.0,A0,0,8,1290,0,,3750.0,28
3.27,2,1.0,1210.0,5600.0,1.5,A0,0,7,1210,0,1400.0,5028.0,93
3.9,4,2.5,2820.0,39413.0,2.0,A0,0,9,2820,0,2910.0,39413.0,26
4.65,5,2.75,3160.0,10059.0,2.0,A0,0,10,1740,1420,3120.0,11557.0,37
5.35,4,3.0,2450.0,10117.0,1.0,A0,0,8,1580,870,2530.0,10125.0,48
13.0,4,3.5,3500.0,9523.0,2.0,A0,0,10,2460,1040,3160.0,5997.0,19
8.5,4,2.25,2590.0,13894.0,2.0,A0,0,9,2590,0,2720.0,13894.0,40
7.05,3,2.25,2140.0,3000.0,2.0,A0,0,9,2140,0,1430.0,4712.0,110
1.25,2,1.75,1320.0,13052.0,1.5,A0,0,7,1320,0,1320.0,13052.0,35
4.49,2,2.0,1450.0,2272.0,1.0,A0,0,6,750,700,2170.0,4370.0,91
1.75,2,1.0,670.0,4640.0,1.0,A0,0,6,670,0,870.0,4501.0,72
3.4,3,1.75,1480.0,2200.0,2.0,A0,0,7,1480,0,1360.0,2190.0,20
3.98,3,1.0,1280.0,10000.0,1.0,A0,0,7,1280,0,1240.0,10000.0,61
4.35,3,1.75,1600.0,19200.0,1.0,A0,0,7,1600,0,2010.0,14850.0,48
1.795,2,1.0,1150.0,11250.0,1.0,A0,0,6,1150,0,1100.0,11400.0,95
8.6,4,3.25,4110.0,15488.0,2.0,A0,2,11,4110,0,4190.0,14973.0,20
2.85,4,2.5,2490.0,4751.0,2.0,A0,0,7,2490,0,2510.0,5233.0,14
10.1,3,2.5,3630.0,11019.0,1.0,A0,0,9,2150,1480,3150.0,13555.0,43
1.36,3,1.0,1410.0,47916.0,1.0,A0,0,7,1410,0,1810.0,215622.0,34
2.4,3,1.75,1170.0,4000.0,1.0,A0,0,6,720,450,1130.0,4000.0,72
4.09,2,1.75,1660.0,6000.0,1.0,A0,0,7,1160,500,1660.0,4000.0,73
1.03,3,1.0,840.0,6500.0,1.0,A0,0,6,840,0,870.0,5200.0,46
4.6,3,1.75,2020.0,10031.0,1.0,A0,0,7,1370,650,1500.0,8456.0,63
1.05,5,1.0,,11726.0,1.5,A0,0,6,1290,170,1460.0,10450.0,79
3.55,3,1.75,1300.0,12731.0,1.0,A0,0,8,1300,0,1700.0,13556.0,34
13.0,5,4.0,,22763.0,1.0,A0,3,11,1910,1850,,11201.0,46
5.25,4,2.5,2710.0,6474.0,2.0,A0,0,8,2710,0,2870.0,6968.0,11
2.725,4,2.5,2460.0,7350.0,2.0,A0,0,9,2460,0,2390.0,8568.0,26
2.37,4,2.25,1930.0,7452.0,1.0,A0,0,7,1430,500,1714.0,7200.0,31
11.61,3,1.5,1670.0,3852.0,2.0,A0,3,8,1670,0,,4572.0,87
3.1,3,0.75,1330.0,7020.0,1.0,A0,0,7,1330,0,1410.0,5802.0,91
15.75,5,4.0,3310.0,8400.0,2.0,A0,0,10,3310,0,3430.0,8400.0,15
2.69,2,1.0,1060.0,3325.0,1.5,A0,0,6,770,290,1820.0,4275.0,83
4.935,4,2.5,2460.0,4200.0,2.0,A0,0,8,2460,0,2460.0,4200.0,17
4.4846,5,1.75,1890.0,5000.0,1.5,A0,0,7,1090,800,1610.0,5000.0,109
7.02,4,4.0,2680.0,6000.0,1.0,A0,0,7,1380,1300,1930.0,6000.0,53
6.2495,3,3.25,2230.0,5460.0,1.0,A0,1,8,1430,800,2070.0,5600.0,38
3.615,5,3.0,3110.0,12429.0,1.0,A0,0,8,1790,1320,3050.0,11902.0,38
2.61,4,1.0,,4310.0,1.5,A0,0,6,1780,0,1460.0,4310.0,96
5.45,4,2.5,2130.0,9139.0,2.0,A0,0,9,2130,0,,8178.0,27
6.75,4,2.5,2540.0,6491.0,2.0,A0,0,8,2540,0,1990.0,8447.0,18
1.47,3,2.0,1440.0,7187.0,1.0,A0,0,7,970,470,1440.0,7187.0,34
10.25,4,3.0,2880.0,5500.0,2.0,A0,0,9,1920,960,2110.0,5500.0,89
3.8594,4,2.5,3202.0,4964.0,2.0,A0,0,9,3202,0,2425.0,4886.0,1
5.64,3,2.5,2010.0,3300.0,2.0,A0,0,9,1610,400,1660.0,4950.0,1
3.249,3,1.0,860.0,1664.0,1.5,A0,0,7,860,0,1540.0,4080.0,88
1.77,4,1.5,1550.0,19800.0,1.0,A0,0,7,1050,500,1640.0,22654.0,46
4.71,2,1.0,1200.0,12856.0,1.0,A0,0,6,1200,0,1740.0,6098.0,67
1.949,4,1.75,1530.0,8750.0,1.5,A0,0,7,1530,0,1390.0,8750.0,47
6.29,4,2.75,2510.0,12500.0,1.0,A0,0,8,2050,460,2200.0,12088.0,39
3.025,3,2.0,1370.0,,1.0,A0,0,7,1130,240,1300.0,7208.0,89
5.4,3,3.25,1470.0,1152.0,3.0,A0,0,8,1470,0,1470.0,1506.0,12
4.3,4,2.75,2980.0,9825.0,1.0,A0,0,8,1910,1070,2580.0,12231.0,8
3.68,3,1.75,1640.0,4579.0,1.0,A0,0,6,1640,0,1580.0,5040.0,99
3.48,4,1.75,1730.0,7245.0,1.0,A0,0,7,880,850,1550.0,7245.0,60
9.2295,4,3.5,4270.0,117176.0,2.0,A0,0,9,4270,0,2610.0,5251.0,7
2.7945,4,2.75,2140.0,9920.0,2.0,A0,0,8,2140,0,,9920.0,22
4.725,3,2.5,2550.0,10355.0,2.0,A0,0,9,2550,0,2550.0,10084.0,25
5.77,3,2.0,1700.0,4080.0,1.0,A0,0,7,850,850,1480.0,5100.0,74
1.6,3,1.0,1250.0,15603.0,1.0,A0,0,7,1250,0,1720.0,10220.0,56
5.12206,3,3.5,1890.0,1710.0,2.0,A0,0,8,1640,250,1680.0,1562.0,16
5.975,4,2.75,2620.0,6707.0,2.0,A0,0,9,2620,0,2590.0,6530.0,15
3.15,2,1.0,1140.0,8147.0,1.0,A0,0,7,1140,0,,8148.0,57
4.0,2,1.0,890.0,4590.0,1.0,A0,0,7,890,0,,4590.0,92
7.74,4,2.0,2160.0,6300.0,1.5,A0,1,8,2160,0,1980.0,5152.0,87
1.75,3,1.75,1628.0,286355.0,1.0,A0,0,7,1628,0,1490.0,216344.0,19
3.125,4,1.0,1320.0,4440.0,1.5,A0,0,7,1320,0,1260.0,4440.0,86
5.7495,3,2.5,1500.0,1375.0,2.0,A0,0,9,1200,300,1680.0,1627.0,1
1.68,3,1.75,1200.0,8034.0,1.0,A0,0,7,1200,0,1270.0,7600.0,40
6.6,4,3.5,2340.0,2810.0,2.0,A0,2,8,1730,610,2600.0,2843.0,4
3.52005,3,3.0,,1200.0,3.0,A0,0,8,1460,0,1460.0,1245.0,9
2.06,3,1.75,1350.0,8737.0,1.0,A0,0,7,1350,0,1600.0,8928.0,49
2.14,3,1.75,1260.0,8400.0,1.0,A0,0,7,1260,0,1290.0,8750.0,61
4.125,3,2.5,1810.0,1988.0,2.0,A0,0,7,1350,460,,1525.0,18
6.4495,3,2.25,2190.0,2416.0,3.0,A0,0,8,2190,0,1510.0,3615.0,1
5.33,4,2.75,2490.0,9714.0,1.0,A0,0,8,1400,1090,2060.0,15300.0,32
2.925,4,3.0,3110.0,7231.0,2.0,A0,0,8,3110,0,2820.0,7311.0,18
5.75,3,3.5,1494.0,1262.0,3.0,A0,0,8,1494,0,1494.0,1264.0,4
2.75,3,1.75,1580.0,19998.0,1.0,A0,0,7,1580,0,1860.0,19998.0,47
2.97,4,1.5,1780.0,7914.0,1.5,A0,0,7,1780,0,1350.0,8069.0,53
2.65,4,2.25,2060.0,8400.0,1.0,A0,0,7,1300,760,1990.0,7383.0,55
3.14,3,1.5,2030.0,10075.0,1.0,A0,0,7,1080,950,2210.0,10075.0,54
2.0715,2,1.0,700.0,5940.0,1.0,A0,0,7,700,0,1070.0,5995.0,67
11.97,4,2.75,3200.0,13729.0,2.0,A0,0,11,3200,0,4050.0,16921.0,31
2.8495,3,1.75,1570.0,6975.0,1.0,A0,0,7,1040,530,1280.0,7813.0,36
2.55,3,2.25,1440.0,5150.0,2.0,A0,0,7,1440,0,1530.0,5238.0,18
5.75,3,2.5,2180.0,37042.0,2.0,A0,0,9,2180,0,2880.0,32688.0,17
9.19,5,3.25,4260.0,7861.0,2.0,A0,0,10,4260,0,4020.0,7528.0,10
3.36,2,2.5,1590.0,2088.0,2.0,A0,0,9,1590,0,2320.0,3174.0,18
3.785,3,1.75,1550.0,7270.0,1.5,A0,0,7,1550,0,1050.0,7210.0,62
1.00409,4,1.5,1450.0,5530.0,1.0,A0,0,6,1450,0,1060.0,5200.0,46
3.3,5,2.5,3370.0,5092.0,2.0,A0,0,7,3370,0,2910.0,5092.0,9
4.35,4,2.0,2210.0,5572.0,1.5,A0,3,7,1760,450,1760.0,4713.0,104
5.5,3,1.5,1230.0,3060.0,1.0,A0,0,7,910,320,1260.0,4488.0,88
4.08,3,1.75,2110.0,10454.0,1.0,A0,0,8,1440,670,1990.0,10890.0,37
3.2,4,1.0,1980.0,10350.0,1.0,A0,0,7,1430,550,1890.0,13140.0,47
3.0,5,2.5,2100.0,14858.0,1.0,A0,0,8,2100,0,1980.0,11730.0,45
4.1,3,2.5,1500.0,5412.0,1.0,A0,0,7,900,600,1090.0,5412.0,95
7.145,4,3.25,,4852.0,2.0,A0,0,9,3240,0,3320.0,5318.0,5
7.6,5,4.0,3600.0,14720.0,1.0,A0,2,8,1800,1800,3600.0,15358.0,55
2.9535,3,3.5,1340.0,1168.0,2.0,A0,2,8,1080,260,,1378.0,13
4.26,3,1.75,1480.0,8667.0,1.0,A0,0,7,740,740,1600.0,10644.0,61
1.825,3,1.75,1530.0,14087.0,1.0,A0,0,7,1070,460,1770.0,13660.0,36
4.83,3,2.5,1680.0,934.0,3.0,A0,0,8,1680,0,1740.0,1280.0,7
3.36,4,2.75,2150.0,9915.0,1.0,A0,0,8,1240,910,1980.0,9325.0,39
4.7495,4,3.5,3090.0,10510.0,1.0,A0,0,8,2190,900,,7408.0,24
3.89625,4,2.75,2040.0,8996.0,1.0,A0,0,8,1260,780,2470.0,9180.0,41
3.18,5,1.75,1610.0,15246.0,1.0,A0,0,6,1610,0,1410.0,10500.0,79
5.05,3,1.75,1970.0,5100.0,1.0,A0,0,7,1130,840,1250.0,4080.0,107
6.56,5,2.5,3670.0,8960.0,1.5,A0,0,8,3670,0,2340.0,9425.0,42
3.6495,3,2.5,1770.0,2875.0,2.0,A0,0,8,1770,0,,3833.0,25
2.58,3,1.0,1050.0,7560.0,1.0,A0,0,7,1050,0,1490.0,7560.0,64
5.2,5,2.75,3740.0,6750.0,1.0,A0,0,8,1980,1760,2620.0,7920.0,37
4.1495,3,2.5,2400.0,7478.0,2.0,A0,0,9,2400,0,2980.0,8182.0,13
2.35,4,2.0,1870.0,6000.0,1.5,A0,0,7,1870,0,1520.0,7169.0,59
6.75,4,2.75,2600.0,4674.0,1.0,A0,0,8,1560,1040,2600.0,6099.0,39
6.6,5,2.75,3390.0,5211.0,2.0,A0,0,9,3390,0,3210.0,5211.0,11
1.3895,3,1.0,1430.0,7000.0,1.0,A0,0,6,1430,0,1050.0,7700.0,47
6.65,4,2.5,3030.0,8335.0,2.0,A0,0,10,3030,0,2850.0,8678.0,23
2.025,3,2.0,1260.0,22100.0,2.0,A0,0,7,1260,0,1430.0,13000.0,34
5.337,4,2.5,,9696.0,1.0,A0,0,9,2260,0,2400.0,12111.0,32
2.38,2,1.5,870.0,747.0,2.0,A0,0,8,800,70,1710.0,1280.0,11
8.2,5,2.5,2550.0,20875.0,1.0,A0,0,9,1610,940,2510.0,21673.0,62
4.5,3,2.0,1540.0,7800.0,1.0,A0,0,8,1540,0,1510.0,7800.0,11
2.65,3,2.5,2240.0,6000.0,2.0,A0,0,8,2240,0,,6000.0,12
3.21,3,1.5,1300.0,8280.0,1.0,A0,0,7,1300,0,,8692.0,59
2.45,2,1.0,820.0,5400.0,1.0,A0,0,6,820,0,1370.0,5632.0,75
0.95,2,1.0,860.0,8636.0,1.0,A0,0,6,860,0,1100.0,8636.0,91
1.74,3,1.75,1300.0,8500.0,1.0,A0,0,7,1300,0,,7800.0,51
1.7775,4,1.0,1230.0,7410.0,1.5,A0,0,7,1230,0,,7648.0,71
3.3495,2,1.0,990.0,3000.0,1.0,A0,0,6,990,0,1120.0,3000.0,97
5.545,3,2.0,2020.0,10584.0,1.0,A0,0,10,2020,0,3030.0,9870.0,21
3.7125,3,2.5,2380.0,214315.0,1.5,A0,0,9,2380,0,2400.0,68824.0,15
1.695,2,1.0,910.0,9000.0,1.0,A0,0,5,910,0,1290.0,9000.0,92
3.61,3,2.25,2120.0,6710.0,1.0,A0,0,7,1420,700,1880.0,6960.0,56
2.925,3,3.25,1400.0,1343.0,2.0,A0,0,7,1160,240,1400.0,1326.0,10
6.22,4,2.5,3160.0,6961.0,2.0,A0,0,8,3160,0,3110.0,5058.0,10
22.25,4,3.25,4110.0,15929.0,2.0,A1,4,12,2720,1390,2640.0,15929.0,14
3.15,4,2.5,2610.0,7227.0,2.0,A0,0,9,2610,0,2630.0,7421.0,4
4.5,4,1.5,1580.0,6360.0,1.5,A0,0,7,1290,290,1690.0,6360.0,70
5.10444,6,3.75,2740.0,6924.0,1.0,A0,2,7,1640,1100,1940.0,6000.0,53
5.65,3,1.5,1960.0,4080.0,1.5,A0,0,7,1960,0,1880.0,4080.0,100
6.65,3,1.5,1630.0,4080.0,1.5,A0,0,8,1630,0,1950.0,4080.0,88
1.75,1,0.75,940.0,87120.0,1.0,A0,0,6,940,0,1930.0,165528.0,71
2.8495,3,1.0,1400.0,4980.0,1.0,A0,0,6,950,450,990.0,4980.0,72
2.85,3,2.0,1970.0,79714.0,1.0,A0,0,7,1070,900,1890.0,36626.0,36
6.0,2,1.0,930.0,36478.0,1.0,A0,2,6,930,0,2800.0,11141.0,64
3.14,4,1.0,1520.0,9800.0,1.5,A0,0,7,1520,0,,7700.0,44
1.95,3,2.25,1520.0,7930.0,1.0,A0,0,7,1160,360,,7930.0,27
2.25,2,1.0,750.0,5120.0,1.0,A0,0,6,750,0,930.0,7200.0,74
5.08,3,2.5,1790.0,8144.0,2.0,A0,0,8,1790,0,1800.0,7503.0,26
1.6,4,1.5,2070.0,7245.0,1.0,A0,0,7,1060,1010,1450.0,7350.0,51
3.14,4,2.25,2130.0,5337.0,2.0,A0,0,7,2130,0,,6930.0,14
2.9,5,2.5,2260.0,7040.0,2.0,A0,0,8,2260,0,2180.0,6910.0,16
5.1495,4,2.5,3190.0,8195.0,2.0,A0,0,10,3190,0,3400.0,7607.0,9
2.63,2,1.0,750.0,6439.0,1.0,A0,0,6,750,0,1470.0,6374.0,81
4.4,3,2.5,3020.0,12184.0,2.0,A0,0,8,3020,0,2980.0,10029.0,12
1.93,2,1.0,1380.0,5000.0,1.0,A0,0,7,870,510,1450.0,5000.0,72
3.05,3,2.5,1980.0,17342.0,2.0,A1,4,10,1580,400,,17313.0,31
6.35,4,2.75,2780.0,6978.0,2.0,A0,0,8,2780,0,2760.0,5460.0,14
4.63,3,2.25,2570.0,7242.0,2.0,A0,0,7,2170,400,1690.0,7639.0,64
2.14,3,2.25,1670.0,6600.0,2.0,A0,0,7,1670,0,,6801.0,25
2.85,3,1.75,1900.0,11407.0,1.0,A0,0,8,1900,0,,11407.0,52
2.3,3,2.25,2110.0,7665.0,1.0,A0,0,7,1360,750,1660.0,8436.0,42
1.73,4,3.0,2163.0,5883.0,2.0,A0,0,7,2163,0,1700.0,10143.0,9
1.35,3,1.75,1590.0,7617.0,2.0,A0,0,7,1590,0,1490.0,7450.0,29
6.65,4,2.5,2500.0,10330.0,2.0,A0,0,10,2500,0,2710.0,8375.0,23
6.0,2,1.75,2140.0,5000.0,1.0,A0,0,7,1000,1140,,4000.0,85
9.047,4,2.25,2480.0,6000.0,2.0,A0,2,10,2380,100,3030.0,5600.0,86
3.05,3,2.0,1840.0,8580.0,1.0,A0,0,8,1840,0,2190.0,8580.0,25
6.94,4,3.5,3010.0,6202.0,2.0,A0,0,9,3010,0,2520.0,5001.0,10
4.45,3,3.25,1540.0,1487.0,2.0,A0,0,8,1540,0,1620.0,1104.0,4
4.65,4,2.5,3000.0,5471.0,2.0,A0,0,8,3000,0,2730.0,5471.0,2
5.02,3,2.25,2370.0,7878.0,2.0,A0,0,8,2370,0,1870.0,7766.0,30
3.613,3,2.0,2320.0,9420.0,1.0,A0,0,7,2320,0,2030.0,9420.0,63
7.0,3,2.5,2780.0,5467.0,2.0,A0,2,9,2780,0,,5000.0,15
4.55,3,2.25,1880.0,100623.0,1.5,A0,0,8,1880,0,2520.0,21689.0,28
2.45,6,2.75,2410.0,10763.0,1.0,A0,0,7,1310,1100,,10746.0,58
4.5,3,2.25,2040.0,435600.0,2.0,A0,2,7,2040,0,2020.0,223027.0,32
5.1,4,2.5,2160.0,8158.0,1.0,A0,0,8,1660,500,1520.0,7208.0,63
5.56,5,2.0,2270.0,2400.0,2.0,A0,0,7,2270,0,,2400.0,110
8.05,4,2.0,2530.0,10800.0,1.0,A0,0,8,1350,1180,2960.0,12150.0,61
4.5,3,2.5,2030.0,6970.0,2.0,A0,0,8,2030,0,2000.0,6140.0,24
2.45,3,1.75,2300.0,41900.0,1.0,A0,0,8,1310,990,1160.0,8547.0,76
4.1499,5,2.25,2440.0,20828.0,1.5,A0,0,8,2440,0,2670.0,14472.0,40
10.06,4,2.25,2100.0,12172.0,1.0,A0,0,9,2100,0,2400.0,10713.0,54
3.125,3,1.0,1220.0,8329.0,1.0,A0,0,6,1220,0,,8322.0,69
4.5,3,2.5,2200.0,4544.0,2.0,A0,0,8,2200,0,2400.0,5431.0,15
1.85,4,2.5,2000.0,37045.0,2.0,A0,0,8,2000,0,,36868.0,26
5.3,4,1.5,1880.0,3500.0,1.0,A0,0,7,1080,800,,3500.0,89
4.2499,3,1.75,1730.0,9334.0,1.0,A0,0,8,1220,510,2020.0,10000.0,38
4.01,2,2.25,1140.0,1332.0,3.0,A0,0,8,1140,0,1140.0,1267.0,16
21.75,3,2.5,3420.0,8700.0,1.0,A0,0,9,2890,530,,8700.0,64
5.07,3,1.75,1820.0,3140.0,2.0,A0,0,8,1820,0,2030.0,5499.0,66
16.2,5,4.75,3940.0,7067.0,2.0,A0,0,10,3230,710,1910.0,7735.0,7
8.65,3,1.5,1790.0,4800.0,1.5,A0,0,8,1790,0,1780.0,3600.0,103
4.0568,3,2.5,1730.0,4924.0,2.0,A0,0,8,1730,0,1610.0,4313.0,19
5.5,3,2.5,2440.0,4800.0,2.0,A0,0,10,2440,0,1180.0,5480.0,1
1.7495,3,1.5,1450.0,6875.0,1.0,A0,0,7,1450,0,1270.0,8000.0,54
2.8095,4,2.5,1960.0,8540.0,1.0,A0,0,7,1220,740,1910.0,9120.0,60
7.475,2,1.0,1450.0,7098.0,1.0,A0,4,7,1450,0,2390.0,6098.0,91
4.15,3,1.75,1660.0,8208.0,1.0,A0,0,8,1660,0,2210.0,11000.0,50
7.75,4,2.25,2130.0,11843.0,2.0,A0,0,9,2130,0,2380.0,11643.0,43
1.865,3,1.0,1410.0,8174.0,1.0,A0,0,8,1410,0,1500.0,8058.0,57
7.45,2,2.5,2210.0,,2.0,A0,0,8,1440,770,,4920.0,84
2.6,3,1.0,1120.0,9075.0,1.0,A0,0,7,1120,0,,9705.0,38
2.42,3,1.5,1060.0,5750.0,1.0,A0,0,7,1060,0,1060.0,5750.0,34
3.805,3,2.0,1460.0,10311.0,1.0,A0,0,7,1460,0,1690.0,9679.0,40
2.8,3,2.5,1590.0,4242.0,2.0,A0,0,7,1590,0,1590.0,3702.0,15
10.75,3,2.5,3830.0,48743.0,2.0,A0,0,11,3830,0,2950.0,8299.0,24
4.45,4,0.75,,8277.0,1.0,A1,4,7,1320,640,1940.0,8402.0,92
3.025,3,2.25,1410.0,1377.0,2.0,A0,0,7,1290,120,,1370.0,10
2.25,3,1.75,1700.0,8481.0,2.0,A0,0,7,1700,0,1830.0,6600.0,22
5.83,2,1.0,1010.0,14244.0,1.0,A1,4,5,1010,0,1820.0,15792.0,89
1.65,3,1.75,1510.0,10248.0,1.0,A0,0,7,1510,0,1510.0,9753.0,46
1.7525,3,2.25,2210.0,8000.0,2.0,A0,0,8,2210,0,1990.0,8000.0,46
4.24,4,2.5,2910.0,6479.0,2.0,A0,0,7,2910,0,2320.0,5178.0,9
24.5,4,5.5,6930.0,45100.0,1.0,A0,0,11,4310,2620,2560.0,37766.0,65
6.18,4,2.5,3160.0,13063.0,2.0,A0,0,10,3160,0,3350.0,14213.0,16
2.375,2,1.5,1070.0,1200.0,2.0,A0,0,7,1070,0,,1200.0,16
15.2389,4,4.5,3780.0,6000.0,2.0,A0,4,11,2770,1010,2660.0,6000.0,105
11.8,4,2.5,3200.0,7535.0,2.0,A0,0,9,3200,0,,6850.0,9
8.55,3,3.25,2950.0,4446.0,2.0,A0,0,9,2450,500,1930.0,4255.0,14
3.0351,2,1.0,770.0,5185.0,1.0,A0,0,7,770,0,1260.0,6550.0,68
6.65,3,3.5,2420.0,4000.0,2.0,A0,0,9,1820,600,,4550.0,108
5.5,4,2.25,2660.0,22194.0,1.0,A0,0,8,2180,480,,18135.0,38
3.05,4,2.5,1940.0,3200.0,2.0,A0,0,8,1940,0,1900.0,3200.0,11
0.05,1,0.75,430.0,5050.0,1.0,A0,0,4,430,0,,7500.0,103
6.52,3,2.5,1580.0,991.0,3.0,A0,0,9,1580,0,1610.0,1297.0,6
5.35,4,2.25,1660.0,7350.0,1.0,A0,0,8,1660,0,1790.0,7455.0,50
4.58,3,1.0,1670.0,4080.0,1.0,A0,0,7,1170,500,1560.0,4080.0,48
7.9,3,1.75,1480.0,8163.0,1.0,A0,0,7,1040,440,2170.0,11124.0,62
0.03,2,1.0,780.0,16344.0,1.0,A0,0,5,780,0,,10387.0,73
2.8,3,2.5,1810.0,3192.0,1.0,A0,0,7,1070,740,1740.0,3720.0,14
3.99,2,1.0,1090.0,3160.0,1.0,A0,0,7,840,250,1070.0,3160.0,89
3.445,4,2.5,2550.0,7200.0,2.0,A0,2,7,2550,0,2560.0,5715.0,12
2.75,3,1.0,1150.0,12877.0,1.0,A0,0,6,1150,0,1490.0,12150.0,45
6.75,4,2.25,3190.0,11597.0,2.0,A0,0,10,2300,890,2990.0,10679.0,31
4.53,5,1.75,2780.0,7786.0,1.0,A0,0,8,1390,1390,2130.0,7918.0,49
5.05,4,2.5,2220.0,7064.0,2.0,A0,0,8,2220,0,2220.0,7451.0,27
3.5,5,2.5,2840.0,9425.0,1.0,A0,0,7,1590,1250,1900.0,11600.0,53
16.53,4,3.0,3700.0,20570.0,1.0,A0,0,10,1850,1850,3080.0,17595.0,39
2.36,2,1.75,1180.0,55321.0,1.0,A0,0,8,1180,0,1480.0,56192.0,74
2.0,4,1.75,2000.0,8700.0,1.0,A0,0,7,1010,990,1490.0,7350.0,40
4.35,3,2.5,2310.0,53578.0,1.0,A0,0,8,1340,970,,49658.0,34
4.5,3,2.25,1290.0,1182.0,2.0,A0,0,8,1000,290,1300.0,1169.0,9
3.15,3,2.0,1930.0,12443.0,1.0,A0,0,7,1930,0,1400.0,12183.0,46
5.9495,5,2.5,2820.0,14062.0,2.0,A0,0,7,2380,440,1910.0,10392.0,55
